Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_Months,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Creative_professionals,Business_professionals,Technical_professionals,Service_professionals,Early_months,Spring_months,Summer_months,Good_credit_mix,Standard_credit_mix,Small_value_payments,Medium_value_payments,Large_value_payments
27,11.071233569437078,8.602066826730153,6,4,7,1,28,15,9.11,1,6.958543445814242,39.358961370334,276,0,3.6305271491985094,5.36294710191355,6.315727290659042,0,0,0,1,1,0,0,0,1,1,0,0
33,9.278263471461054,7.011126066443056,3,5,17,6,25,10,18.58,7,4.943711708730681,25.0090591079054,163,1,3.9529453907777747,4.076920653018683,5.560058618356896,0,1,0,0,1,0,0,0,1,1,0,0
39,11.105105787036875,8.649709819341176,1,4,4,1,9,0,0.9,0,6.133463116801211,25.5151386321228,226,0,3.4134794887512285,6.13536914848973,5.882120242718586,0,0,1,0,1,0,0,1,0,0,1,0
30,10.582042279243023,8.128303449772067,6,8,33,7,25,19,14.99,9,7.582020308477643,38.422523621402,236,1,5.224092302328317,3.763826599940995,5.88637863655785,0,0,0,0,1,0,0,0,1,0,1,0
21,9.880925175631726,7.289940671723725,4,1,9,3,10,1,10.44,0,4.955404433096837,32.1641729859222,346,0,3.722391195509093,5.0457949431478895,5.479877937769813,0,1,0,0,1,0,0,1,0,1,0,0
22,10.811719297837374,8.25848010328466,7,5,20,6,40,23,6.56,8,8.03823115519814,29.2874094729137,155,0,5.336153235418269,4.908170966712655,5.679894570725232,1,0,0,0,1,0,0,0,0,0,1,0
30,11.011270330105905,8.50715565009368,3,7,12,3,30,11,9.72,4,6.137878230563462,37.0275234656564,225,0,4.716074685949738,4.197743532509431,6.339903270513813,0,1,0,0,1,0,0,1,0,0,1,0
21,10.376845549594437,7.838984540002377,9,9,16,3,25,24,5.04,9,7.166366355195677,34.6553411876758,90,1,4.25663095736502,5.326622241902996,5.550821606150669,0,0,1,0,0,1,0,0,0,0,1,0
26,10.705948225436506,8.137797308907421,7,4,10,1,27,16,10.63,6,7.155294813530727,37.9098327147136,340,1,3.451188586108056,4.750753622588284,6.097912591679773,0,1,0,0,1,0,0,0,1,0,1,0
32,9.928308937322809,7.370579027797091,8,10,28,8,17,16,25.18,15,8.338595093935872,34.4961632500067,20,1,4.471206025720106,4.763535000574471,5.498126123711012,0,0,1,0,0,1,0,0,0,1,0,0
36,11.154404246286132,8.702937771863246,3,6,7,3,24,20,15.26,6,7.652868527566689,38.1678531385514,66,1,5.001994840367754,6.054222611264402,5.760289256568699,0,0,1,0,1,0,0,0,1,1,0,0
37,10.255672129851902,7.746856063523139,7,4,9,2,21,11,7.23,4,7.297301010208085,32.4558172407917,289,0,3.684054873456402,4.674624062514872,5.841887266499502,1,0,0,0,0,0,1,0,1,1,0,0
42,9.931806265796723,7.461950210110431,6,3,14,4,6,10,6.74,11,6.620006537641369,37.552295124005,136,1,3.898910740620666,5.259431355932329,5.404177073852762,0,0,1,0,0,0,1,0,1,1,0,0
41,9.086275459080055,6.862864689080066,10,7,23,5,54,19,1.63,10,8.002198890778027,22.7017784300342,90,1,3.5444176287115963,4.421904015637903,5.551935951001225,0,0,1,0,1,0,0,0,0,0,1,0
34,10.471418388726898,7.906554598823408,3,3,8,2,16,7,7.35,2,6.904740739821266,30.0363123898471,262,0,3.944495383350334,5.375784676065055,5.612187336974256,0,1,0,0,1,0,0,0,1,0,0,1
18,10.572336917563087,8.130741183323321,10,6,29,8,26,23,7.33,9,7.556459333297592,37.5141661323807,185,1,4.87104075777686,4.935958248904353,5.7685352652345925,0,0,0,1,0,1,0,0,0,0,1,0
42,10.316665506695882,7.758912824051245,5,3,4,4,0,1,4.94,2,7.302220105231436,24.3443933094502,379,0,4.5897463891874635,3.4916905450799067,5.837511157480971,1,0,0,0,0,1,0,1,0,0,0,0
16,11.19323632104345,8.710145265725759,6,5,27,4,15,14,8.41,10,7.5672939683682525,32.8545935303449,136,1,5.161508354215073,4.437400208955453,6.3926373682339745,0,0,0,1,0,1,0,0,1,0,1,0
27,11.061125067021454,8.586161262595663,6,7,10,1,17,8,0.75,0,7.109765077445518,35.4199068012419,290,0,3.2806174118402485,4.598374614581211,6.491915642187206,0,0,0,0,0,1,0,0,1,0,1,0
27,9.55594294280771,7.246629984505288,6,5,29,9,25,19,24.2,7,8.048107540699254,28.766158629407,152,1,4.542836983565127,4.785751236887132,5.33072866103176,0,0,1,0,1,0,0,0,0,0,1,0
14,10.67522569518906,8.264330493756054,3,4,19,2,9,18,15.01,5,7.245555205261811,32.2250587215503,202,1,4.27320006660088,4.272824051338709,6.204178846194408,0,0,0,0,1,0,0,0,1,0,1,0
44,10.501060068318681,8.026987399070519,9,9,32,7,28,16,16.86,9,7.884177334550625,31.4324778154067,137,1,4.827576109800685,4.562547178322548,5.873567661190836,1,0,0,0,1,0,0,0,1,0,0,1
29,9.665402937352619,7.373725786113707,3,3,20,4,14,6,10.76,4,6.956716857030799,38.245086966979,254,1,3.713152465046478,5.25146147128304,5.3823285931801506,0,1,0,0,0,1,0,0,1,1,0,0
22,10.528381052625829,7.960118256112432,10,5,33,5,44,12,9.89,11,7.1477402146923055,38.7798272644946,136,1,4.536267452229618,4.371331714131014,5.950513520193241,0,1,0,0,1,0,0,0,1,0,0,1
21,9.948341886238243,7.344154187493526,6,5,22,9,23,15,9.92,7,7.46350646610112,35.0640221771048,225,1,5.020022422076132,4.107031996532219,5.310896856295907,1,0,0,0,0,0,1,0,0,1,0,0
35,9.892800650480982,7.229802545610802,6,6,22,6,25,15,16.58,12,8.039018671174741,33.119216118256,69,1,4.359366825879053,2.996702562794251,5.633960634966625,0,0,0,1,1,0,0,0,0,0,0,0
36,10.744037410567184,8.294233373222065,6,9,32,4,66,19,10.4,13,7.76374383704791,35.4000806289506,209,1,4.533770580820107,5.5740359789475455,5.779103613308003,0,0,1,0,0,1,0,0,0,0,1,0
27,11.389763099126144,8.922080465944063,1,4,11,3,20,8,0.55,2,6.864659868876552,42.9671442663908,369,0,5.295779030059237,5.20062322692711,6.411306679890017,0,1,0,0,0,1,0,1,0,0,0,0
26,9.64433462619832,7.160981767000083,7,10,31,9,31,16,14.57,7,8.384404380152773,28.5052389331674,39,1,4.682608014591314,4.4921973220422124,5.40019007926505,1,0,0,0,1,0,0,0,0,1,0,0
24,9.850279267829759,7.492372574884269,4,8,29,6,22,10,13.04,9,7.792423240096375,36.2706775766435,77,1,4.16083890334898,4.873698840298445,5.614955909232917,0,1,0,0,1,0,0,0,1,1,0,0
24,10.104735944735745,7.728069842664255,4,4,8,2,15,10,6.12,0,5.3628402625635365,39.1685493223298,296,0,3.3941872907809216,3.2864129339401886,6.017581108751127,0,0,0,1,1,0,0,0,1,0,0,0
16,9.48336948729031,7.027269038294146,8,6,10,3,9,16,13.94,7,7.074201486617802,27.4593118147245,287,0,3.4370751172251452,4.069247733857546,5.74647814641345,0,0,0,1,0,1,0,0,1,1,0,0
38,11.442394947625862,8.991914114216536,2,2,3,3,7,9,10.65,3,4.74005066818191,35.4596418047657,386,0,4.9744618336254725,4.106697162431722,6.731454819334936,0,0,0,0,1,0,0,1,0,0,0,0
44,10.86112289434331,8.416609397185917,6,5,19,1,14,16,12.2,1,7.132489564407699,39.2903091230741,390,1,3.167199811708401,5.522913730239281,6.126978975997986,0,0,1,0,0,1,0,0,1,0,1,0
50,11.762834328129347,9.270704881534979,4,4,3,3,20,0,3.86,4,6.2759289484037755,44.3357303092918,340,0,5.32864463555424,5.128599573399823,6.832260653290429,0,0,0,1,1,0,0,1,0,0,0,0
31,10.703217052048176,8.229039452191614,4,5,18,3,22,11,11.73,4,7.0308840009632725,31.4459560119515,290,1,4.52660816945002,3.710601587772335,6.176906860242884,0,0,0,1,1,0,0,0,1,0,0,0
23,10.98431936797569,8.550411954489268,9,6,18,6,58,21,0.52,12,7.830822995135316,24.1836618773073,186,1,5.234863829553845,6.056678566298669,5.258691593093745,0,0,0,1,0,1,0,0,0,1,0,0
48,10.483758265523216,7.98430485495071,5,6,3,4,11,16,1.65,4,7.078299420152955,33.7099806167568,263,0,4.31038636832526,4.177805031165251,5.975746351390171,1,0,0,0,0,0,1,1,0,0,0,0
37,9.956348941819988,7.559632013788154,5,7,11,1,30,15,4.78,1,7.233007664965127,36.8734346724454,365,0,2.3658747340222077,2.9808277238647776,5.99534810533988,0,0,0,0,0,1,0,1,0,0,0,0
39,9.815888366456944,7.493807106590539,6,5,29,9,37,20,24.26,6,8.468637199826267,37.6514903383786,165,1,4.431250510224406,4.599735655567024,5.545933171931212,0,0,1,0,1,0,0,0,0,1,0,0
51,10.452771002377192,7.971667708906505,6,4,10,1,12,9,13.1,2,6.571163035160348,33.7483139969265,265,1,3.2898219148748677,5.915361183391227,5.205337310358513,1,0,0,0,1,0,0,0,1,1,0,0
18,10.625211013986604,8.19945366352718,9,6,16,7,28,24,4.46,10,7.770915239868439,37.894678498713,238,1,5.057054006962686,3.843564164700978,5.991658610692111,0,0,1,0,0,0,1,0,0,0,0,0
34,10.305688004114208,7.710138704847277,6,3,12,3,9,10,9.57,0,6.279852620282592,28.4499585269417,236,1,4.192836449201206,5.157670780881197,5.6098950721414305,0,0,1,0,1,0,0,0,1,1,0,0
37,9.658816437077203,7.345969348863433,7,9,15,6,26,23,12.03,7,7.832732176652788,26.9884088791809,119,1,4.226480126125494,4.557826235696451,5.526018340049664,0,1,0,0,1,0,0,0,0,1,0,0
38,9.677241067097246,7.027494178467036,9,10,22,5,34,19,31.98,8,7.904235169343846,25.3134572485147,109,1,3.750930005843865,3.0063217752989067,5.6696970763296015,0,0,0,1,0,0,1,0,0,0,0,0
21,9.853279458579218,7.296448861360836,10,5,27,7,28,20,16.25,6,8.076418989785829,34.0077614347942,167,0,4.653008230725475,5.06473585848466,5.160586093698725,0,0,1,0,0,0,1,0,0,1,0,0
16,11.053255459448197,8.541189626772113,7,10,19,6,20,18,27.02,7,8.204250745228224,32.5679923250519,75,0,5.453619569434863,4.76892543114944,5.993334195359698,0,0,1,0,1,0,0,0,0,0,0,0
15,10.361116809061707,7.784419828844953,4,7,19,2,16,13,15.79,7,7.839234085895821,32.5533170611493,148,1,3.8562591664557493,4.756176877085561,5.819188166953725,1,0,0,0,1,0,0,0,1,1,0,0
32,10.96564848982631,8.427492747579532,8,10,18,8,18,18,20.67,8,8.469453575227984,36.3900548248716,66,1,5.473844707519937,5.450215553580882,5.620108220674082,0,0,1,0,0,1,0,0,0,1,0,0
46,9.771085521942164,7.21742967518225,6,5,15,2,28,11,2.0,0,5.673220169073561,24.2066774725849,194,0,3.3066990345801637,3.995125365150142,5.719231180603829,0,0,1,0,1,0,0,0,1,0,1,0
16,10.966091762011757,8.41873380807171,8,10,15,5,16,14,14.36,11,7.498825436207317,31.5946675720987,234,1,5.320433309149171,5.422132701028661,5.677720520499168,0,0,0,0,1,0,0,0,1,0,0,1
54,10.088211637612996,7.731847750670206,3,7,13,3,8,15,7.73,1,6.451433623203951,33.8653193918018,234,0,3.9128720642926083,5.151845473659061,5.687614509530383,0,0,0,1,1,0,0,0,1,1,0,0
28,11.089818245968592,8.604728375639345,4,3,18,4,8,16,4.26,4,6.992620187288559,26.2992553221659,387,0,5.286078200791178,4.974458806871557,6.13881229312401,0,0,0,0,0,1,0,0,1,1,0,0
26,10.5938879641779,8.177850037653341,3,5,15,6,18,10,11.34,7,5.577160490332613,31.6197859801092,62,1,5.005048948254709,3.896306365322707,5.985784205961456,0,1,0,0,1,0,0,0,1,0,0,0
41,10.185794705955885,7.557634768409171,5,3,6,5,19,17,11.68,8,5.908870671303962,33.2807263478592,219,1,4.158643915199713,5.0363438951387005,5.49569179708827,0,0,0,1,0,0,1,0,1,0,0,1
24,10.091276220737884,7.67087812570587,7,7,13,2,18,5,-5.49,0,7.128223254132586,32.1363910263105,205,0,3.653243052343124,5.394793684053474,5.503867345738056,1,0,0,0,0,1,0,0,1,1,0,0
53,11.986617533552595,9.489077810192375,3,5,12,4,16,2,2.33,3,4.273466561441981,36.866667595434,394,0,5.935922060712649,6.598457155785618,6.212825859675554,0,0,1,0,1,0,0,1,0,1,0,0
26,10.912932505441162,8.441059707759939,9,10,22,7,25,18,5.24,11,8.46106507017196,26.8104826615733,36,1,5.387493634421885,4.106579868390008,6.072936123877015,0,1,0,0,0,1,0,0,0,0,1,0
15,11.03736144536688,8.528420594254513,4,3,6,5,19,7,7.98,5,7.524750091341839,24.089271314658,93,1,5.130234237968134,5.391552052359287,6.008923143983783,0,0,1,0,1,0,0,0,1,1,0,0
28,11.076750808766409,8.639683353372703,8,7,31,5,42,22,4.26,11,8.004669460014565,35.9819199939105,56,0,5.455349505610143,5.4163164178441,5.9298517360843,0,0,0,0,1,0,0,0,0,0,0,1
36,10.806629820978541,8.186804625813911,5,7,15,7,14,10,16.99,7,5.429521052163381,31.5167092625381,86,1,6.373726303039065,3.8098295044893353,5.932671621153069,0,0,1,0,0,1,0,0,1,0,0,0
40,9.843537421949334,7.1551510207118545,6,8,16,6,33,19,14.26,14,7.178209805767292,36.6999097680781,94,1,3.903140410629258,3.3340413984367663,5.738052705166834,0,0,1,0,0,1,0,0,0,1,0,0
36,11.757991121390033,9.252493639958555,4,3,1,1,13,10,2.68,4,7.101338188053109,39.8237040227614,343,0,4.5245231412591025,6.4409334933663684,6.369576597540018,0,1,0,0,0,1,0,1,0,1,0,0
42,11.670093302880643,9.153086780950048,2,3,7,4,2,8,4.87,1,6.434610722183835,31.3972491296474,340,0,6.644300085017965,5.96688118952097,6.53427682537469,0,0,1,0,0,0,1,1,0,0,1,0
52,11.056952543377287,8.60225558704163,6,3,8,3,26,16,14.54,1,6.3082077251553414,32.0936358592627,371,1,5.0201515300983415,5.283247909456656,6.100205822984339,0,0,0,1,0,1,0,0,1,0,1,0
30,11.397116329889657,8.889589963846232,5,3,1,1,6,5,6.37,3,6.474446097643975,31.8115602029625,358,0,3.626279069064481,5.793563553760028,6.4612355728348785,0,1,0,0,0,1,0,1,0,0,1,0
49,9.352510716169823,6.732978190977714,3,7,14,1,12,12,1.39,3,6.278258725498468,36.3768825639316,280,0,1.7772331516381574,4.217675631114315,5.704367009014944,0,0,1,0,1,0,0,0,1,1,0,0
23,10.753276878073413,8.308590901636023,3,7,20,7,23,11,8.04,6,7.3513700140149565,28.9938079819785,159,1,5.46518555196609,5.49874909761542,5.221183922486435,0,1,0,0,1,0,0,0,1,1,0,0
21,9.19145923997277,6.7750768558090515,8,3,9,7,13,10,12.39,5,6.589462784864218,31.1592399380038,98,1,4.043285974105845,3.9705593121562526,5.470365973562472,0,1,0,0,1,0,0,0,1,1,0,0
50,9.962196458186616,7.467053397418324,7,7,8,1,30,18,18.7,4,4.934042185264735,32.4759077132851,290,1,2.850909307018565,2.4776319318510414,5.955132166541672,0,0,1,0,1,0,0,0,1,0,0,0
22,9.787399423463741,7.343422725475854,6,5,8,3,16,13,9.02,1,5.935185158576766,26.5944554473225,201,0,3.4444503940583404,4.778874622230379,5.650040600937895,0,0,1,0,0,0,1,0,1,0,1,0
18,11.460717647270524,9.003123071962227,7,5,10,3,19,8,1.51,1,6.607217592760229,26.6201875154329,251,0,4.882789392011076,5.9578244687650574,6.370032602792455,0,0,1,0,1,0,0,0,1,1,0,0
20,11.182933346954753,8.70069377510696,5,7,18,3,26,7,9.85,7,6.933306059826143,40.6811308473132,179,1,5.010387968813372,5.0194614168150675,6.290485495907179,0,1,0,0,1,0,0,0,1,0,0,0
29,11.58424981644424,9.104914576409891,6,3,20,1,10,18,11.88,1,5.3471551486313365,37.5616020095987,307,1,3.9504708162764497,6.941268842465117,4.643428474760155,1,0,0,0,1,0,0,0,1,1,0,0
28,8.88904153487925,6.273515953319592,7,5,24,3,24,25,11.94,7,7.204639877998668,27.5889317856999,210,1,2.7901052422235453,2.6129178772146506,5.645843824148333,0,1,0,0,0,1,0,0,0,1,0,0
40,11.008925493349418,8.570590820138397,4,7,17,4,27,9,7.65,5,7.524485670274034,26.6051924900686,188,1,5.010144422856433,6.197790757670613,5.169554426507366,0,0,0,1,1,0,0,0,1,1,0,0
33,9.645210872500954,6.913043770228137,3,4,27,3,24,10,22.91,8,7.808599322667265,38.6198381317286,73,1,3.6371467252659913,4.767469804384033,5.459269227937758,1,0,0,0,0,1,0,0,1,1,0,0
19,9.761177165632965,7.158970443077252,6,8,15,5,19,9,8.62,7,7.891495291619825,35.9134416856516,155,1,3.6510790126719175,4.830797206335775,5.500162280172365,0,0,1,0,1,0,0,0,1,0,1,0
43,10.439747562490906,7.946028217639941,1,1,8,3,9,0,5.91,5,5.185428584469419,24.8042765845492,365,0,4.121344406941942,4.503949286622045,5.941270920851914,1,0,0,0,0,0,1,1,0,0,1,0
33,9.855767340763428,7.253470972446087,7,6,31,7,14,7,19.0,5,7.362327961197329,34.0492592469002,233,1,4.0457479873102455,3.922607475519232,5.77955184519798,0,0,0,1,1,0,0,0,1,1,0,0
36,11.095770040611905,8.580541160377734,4,4,5,4,22,20,10.83,3,6.11851561269637,35.4675307081592,234,1,4.778137073713146,4.827698036103229,6.307903550013593,0,1,0,0,0,1,0,0,1,1,0,0
26,10.516002330753475,7.990275165614735,8,5,18,1,20,11,5.2,3,4.608763721498222,38.0118834454904,220,1,3.3312583614406357,4.728196549421202,6.001776131435891,1,0,0,0,0,0,1,0,1,0,1,0
17,9.812281937468883,7.416007594629,7,6,21,5,46,17,15.65,7,8.449025693500502,35.8189817269597,19,1,4.285331162829756,5.050621181111573,5.427116508436543,0,1,0,0,1,0,0,0,0,1,0,0
14,9.831529037873391,7.472471845324329,10,7,33,6,59,23,25.33,8,8.073836166913207,24.719548822264,40,1,4.402530506854312,3.599679151917595,5.728966612484635,0,0,0,1,1,0,0,0,0,0,1,0
50,10.251180529106392,7.789728855588021,4,7,10,2,8,8,12.34,4,6.518261940383671,40.7911078610299,238,0,3.4088677646373378,4.029185902206017,6.028567937927083,1,0,0,0,1,0,0,1,0,1,0,0
25,10.601471516975096,8.132558123810975,4,1,6,4,6,3,7.4,1,6.874715424903937,33.2103273336122,304,0,4.435147060283688,5.326821772328783,5.79970477178404,0,0,0,1,0,1,0,1,0,0,1,0
32,10.650658558687928,8.157761833007573,1,4,1,4,11,9,7.48,1,5.552222879512287,26.8724476545673,269,0,4.907275709977659,5.391060465129025,5.577199157650168,0,1,0,0,1,0,0,1,0,0,0,1
21,9.83096417041008,7.234230088403069,5,6,5,6,15,16,19.71,9,7.79492611228244,28.9149190047916,177,1,4.302574548472538,3.5835471446251623,5.732423496785879,0,0,0,1,0,0,1,0,1,0,1,0
19,10.675423732128332,8.104276388262921,1,5,5,4,4,11,2.57,0,5.895311512201069,36.5186567670802,277,0,4.636539489484912,5.002700999559908,5.882925238014748,0,0,1,0,0,1,0,1,0,0,1,0
42,10.886828710571224,8.403267768096518,9,9,17,7,61,21,14.8,9,7.3254585279521525,35.7354904014628,210,1,5.640443309678515,4.290960683130085,5.80374282225693,0,0,1,0,0,1,0,0,0,0,0,0
20,10.30725455300861,7.7914229519052105,3,3,6,7,13,18,9.87,5,7.182496478363617,35.6421800013066,238,0,5.003929154410782,4.257139388097186,5.607163917492226,0,0,0,1,0,1,0,0,1,0,1,0
37,9.768624988581777,7.345618735447697,8,7,5,2,5,19,13.23,0,7.293167328438807,34.6655156622959,323,0,3.21543737114629,4.408002545841119,5.822808734301319,0,0,0,1,1,0,0,0,1,1,0,0
21,9.838332307930393,7.252434224449067,10,6,20,9,20,14,20.93,7,7.91869051460201,34.0097861424922,13,1,4.9148071443334205,3.4010939526933472,5.415494649836459,0,1,0,0,1,0,0,0,0,0,1,0
14,10.474410035346867,8.031980623711197,6,5,11,6,6,10,15.51,6,7.545506021921704,33.051386307689,220,1,4.941221725828293,5.3021909581586995,5.549332204218877,0,1,0,0,0,1,0,0,1,1,0,0
21,9.874472147627507,7.500530867373334,7,6,7,1,6,10,13.1,9,6.682233902881963,37.9427403320925,356,1,2.2056470865783195,2.825537834675042,5.978769584655459,0,0,1,0,0,0,1,0,1,0,0,0
42,11.329545027760227,8.858950721946476,2,3,8,1,7,5,2.47,4,7.114281524472909,29.149178983639,247,0,4.214970589928029,4.354105478442392,6.682384401596716,0,0,1,0,0,1,0,1,0,0,0,0
17,11.593004971966662,9.044873613214614,3,4,20,4,2,14,11.63,6,6.07444907722167,28.4530757678885,362,1,6.692831153457864,6.295338287729437,5.8849890623185726,1,0,0,0,0,0,1,0,1,1,0,0
33,9.948572766608104,7.56347487111266,7,6,18,3,24,13,12.6,7,5.895751786278789,38.4674664776539,389,1,3.7090898631191074,3.8216970201001943,5.8753647017389605,0,0,1,0,1,0,0,0,1,0,1,0
40,8.977087770963635,6.775321854798171,3,10,23,6,30,18,20.49,6,7.8232737127108365,28.0821829277743,189,1,3.4129964132613124,2.834799585495112,5.70449245607391,0,1,0,0,1,0,0,0,1,1,0,0
49,10.242601297300792,7.668329772848765,1,6,1,1,8,2,4.98,0,6.3592104808557135,36.1783223260873,374,0,2.7408505347892067,5.128327800090995,5.735654499882345,0,0,1,0,1,0,0,1,0,0,1,0
45,9.08013430147736,6.229684706379976,10,6,32,7,27,22,3.33,11,7.400150094078361,33.1481807417607,95,1,3.478356811102307,2.9618568657476314,5.6664933795213654,0,0,0,0,1,0,0,0,0,1,0,0
21,10.931454176034565,8.42155415754534,3,9,15,5,6,11,8.71,12,7.296162389848807,34.5553690708349,227,1,5.261139971714137,6.040621543078585,4.879317544888783,0,0,0,1,1,0,0,0,1,1,0,0
39,10.326681898122533,7.79594210307568,6,6,7,2,19,7,9.33,4,6.533599866591012,31.0226586672411,184,1,3.7605590037022445,4.571913194083752,5.867516793269852,0,1,0,0,1,0,0,0,1,0,1,0
34,10.802202735333374,8.350211376868794,8,3,29,6,9,12,13.88,7,7.853255237440279,30.7362700548986,168,1,5.133025307726328,4.504701307156303,6.0237791435144965,0,0,0,0,0,1,0,0,1,0,1,0
39,10.284311888376855,7.669098736053709,5,7,10,2,24,11,13.67,6,6.224122690790777,32.4918526930246,369,0,3.668078707842619,4.9242206509793665,5.7280081296473515,0,0,1,0,0,1,0,0,1,0,0,1
39,9.114327145092165,6.752320997913397,8,7,33,6,29,23,6.0,7,7.825548880981039,40.0367254041583,187,0,3.6444851590238185,3.688545730764633,5.694925405216617,0,1,0,0,1,0,0,0,0,1,0,0
27,10.571469733948739,8.125777920482816,10,10,17,6,49,15,15.4,11,7.953490563716146,26.1392399467232,153,1,4.632744408370956,5.376150591166271,5.6314461696853915,0,0,0,1,0,0,1,0,0,1,0,0
29,11.009037056321949,8.563658114624479,5,4,18,1,17,9,8.3,4,6.918428121038441,38.4579169876077,386,0,3.3127641483931023,5.817856925028984,6.040419148729078,0,0,0,0,1,0,0,0,1,1,0,0
45,9.248293936481765,6.999029294118371,7,10,15,5,60,21,24.51,15,8.271655758404156,28.3712186873985,156,0,3.5554255991062833,4.756418025135763,5.514338452234841,1,0,0,0,0,1,0,0,0,1,0,0
53,10.6771720107574,8.158200563722277,1,4,4,1,8,12,8.23,5,7.055597531026344,36.7793836679818,197,0,3.3984019593309123,5.865422851578292,5.547683131928167,0,0,0,1,0,1,0,1,0,1,0,0
30,11.249021375580611,8.689926149589768,9,9,16,8,17,21,28.93,8,8.478708047665439,30.4084029399904,13,1,6.652150926350604,4.962859927001695,6.1638174358462,1,0,0,0,0,1,0,0,0,0,0,0
34,9.93246171789141,7.57746152161338,8,5,12,2,30,9,13.87,3,6.750668626736077,35.4576053489676,220,1,3.2783954492522462,4.74457898706013,5.810762995487425,0,0,0,1,0,0,1,0,1,0,1,0
26,9.17187237546064,6.808912826374416,5,5,16,5,8,10,18.07,5,7.5154534977096,33.8837234682211,137,1,3.3944937268995594,3.8384673385234858,5.718128271456764,0,0,0,1,0,1,0,0,1,1,0,0
15,10.973464742217457,8.46607988083063,6,5,25,3,28,7,9.49,11,7.3956909144538825,29.4736258912584,182,0,4.615808151193747,5.547036582559878,5.985294659952061,0,0,0,1,0,1,0,0,1,0,1,0
47,10.976167485449785,8.445698263824447,5,6,2,4,0,11,10.14,0,4.035832291154432,33.7977817883752,278,0,5.202571009859674,4.428999801178942,6.086579469219921,0,0,1,0,0,0,1,1,0,0,0,0
55,10.200574262423048,7.821731334057657,7,4,9,1,5,16,2.24,3,5.422744944923089,25.6590942052513,333,1,2.4727360369644886,5.6254702509449865,5.5221185394472165,0,1,0,0,1,0,0,0,1,1,0,0
44,10.411105437003059,7.982375945419822,6,4,12,7,9,10,17.26,4,7.64508679505314,24.7786810540887,68,1,5.12647356183797,3.7735960097932746,5.801905925476163,0,0,1,0,1,0,0,0,1,0,1,0
44,10.448038432438654,7.906568103850653,6,7,24,8,35,20,4.48,11,7.589148653404564,34.0090206912784,131,1,5.142690858509517,5.528399642746489,4.931514120927665,0,1,0,0,1,0,0,0,0,1,0,0
39,11.3428009805412,8.89626846413256,4,4,9,1,3,3,2.07,8,6.463544145038838,36.2260370951927,229,0,3.836227096768641,6.423707291665224,5.8517213397457,0,0,1,0,0,1,0,1,0,0,1,0
